cell,slice,timestamp,pdcp_rate,utilization,volume,target_rate,prb
2,2, 2022/03/14 03:17:42,0,0,41.94545067,5115000,10
0,1, 2022/03/14 03:17:42,0,0,151.5273707,125265182.5,10
0,2, 2022/03/14 03:17:42,0,0,76.81147733,134341796.9,10
2,1, 2022/03/14 03:17:43,0,0,80.60432,15345000,10
2,2, 2022/03/14 03:17:43,0,0,41.94545067,5115000,10
0,1, 2022/03/14 03:17:43,0,0,151.5273707,125265182.5,10
0,2, 2022/03/14 03:17:43,0,0,76.81147733,134341796.9,10
2,1, 2022/03/14 03:17:44,0,0,85.734032,15345000,10
2,2, 2022/03/14 03:17:44,0,0,43.075984,5115000,10
0,1, 2022/03/14 03:17:44,0,0,151.5273707,125265182.5,10
0,2, 2022/03/14 03:17:44,0,0,76.81147733,134341796.9,10
2,1, 2022/03/14 03:17:45,0,0,85.734032,15345000,10
2,2, 2022/03/14 03:17:45,0,0,43.075984,5115000,10
0,1, 2022/03/14 03:17:45,188291.2969,0.058608055,151.5273707,139869766.2,126
0,2, 2022/03/14 03:17:45,6777.671875,0.058608055,76.81147733,143127441.4,147
2,1, 2022/03/14 03:17:46,98278.76563,0.058608055,85.734032,15345000,160
2,2, 2022/03/14 03:17:46,21115.13281,0.058608055,43.075984,5115000,40
0,1, 2022/03/14 03:17:46,230266.3281,0.161402245,151.5273707,139869766.2,271
0,2, 2022/03/14 03:17:46,0,0.084981947,76.81147733,143127441.4,2
2,1, 2022/03/14 03:17:47,0,0.053939581,85.734032,15345000,10
2,2, 2022/03/14 03:17:47,23907.2168,0.109880266,43.075984,5115000,49
0,1, 2022/03/14 03:17:47,104569.0703,0.317884235,148.804896,139869766.2,124
0,2, 2022/03/14 03:17:47,81395.5625,0.058608055,69.37362667,143127441.4,149
2,1, 2022/03/14 03:17:48,108745.8438,0.058608065,85.734032,15345000,168
2,2, 2022/03/14 03:17:48,21250.85938,0.143345995,43.075984,5115000,64
0,1, 2022/03/14 03:17:48,104569.0703,0.260432415,148.804896,139869766.2,112
0,2, 2022/03/14 03:17:48,90866.10938,0.107130289,69.37362667,143127441.4,161
2,1, 2022/03/14 03:17:49,0,4.43E-22,85.734032,15345000,10
2,2, 2022/03/14 03:17:49,0,0,43.075984,5115000,10
0,1, 2022/03/14 03:17:49,0,0.233593254,148.804896,139869766.2,10
0,2, 2022/03/14 03:17:49,0,0.205204449,69.37362667,143127441.4,10
2,1, 2022/03/14 03:17:50,0,0,85.734032,15345000,10
2,2, 2022/03/14 03:17:50,0,0,43.075984,5115000,10
0,1, 2022/03/14 03:17:50,0,0,148.804896,150333816.5,10
0,2, 2022/03/14 03:17:50,0,0,69.37362667,147619812,10
2,1, 2022/03/14 03:17:51,0,0,317.5268267,15345000,10
2,2, 2022/03/14 03:17:51,0,0,146.8877547,5115000,10
0,1, 2022/03/14 03:17:51,0,0,148.804896,150333816.5,10
0,2, 2022/03/14 03:17:51,0,0,69.37362667,147619812,10
2,1, 2022/03/14 03:17:52,0,0,317.5268267,15345000,10
2,2, 2022/03/14 03:17:52,0,0,146.8877547,5115000,10
0,1, 2022/03/14 03:17:52,0,0,148.804896,150333816.5,10
0,2, 2022/03/14 03:17:52,0,0,69.37362667,147619812,10
2,1, 2022/03/14 03:17:53,0,0,317.5268267,15345000,10
2,2, 2022/03/14 03:17:53,0,0,146.8877547,5115000,10
0,1, 2022/03/14 03:17:53,0,0,189.64608,150333816.5,10
0,2, 2022/03/14 03:17:53,0,0,87.64648,147619812,10
2,1, 2022/03/14 03:17:54,0,0,317.5268267,15345000,10
2,2, 2022/03/14 03:17:54,0,0,146.8877547,5115000,10
0,1, 2022/03/14 03:17:54,151856.0625,0.058608055,189.64608,150333816.5,109
0,2, 2022/03/14 03:17:54,89058.03125,0.058608055,87.64648,147619812,164
2,1, 2022/03/14 03:17:55,184536.0625,0.058608055,317.5268267,15345000,149
2,2, 2022/03/14 03:17:55,164942.3594,0.058608055,146.8877547,5115000,63
0,1, 2022/03/14 03:17:55,0,0.080571213,189.64608,131666793.8,10
0,2, 2022/03/14 03:17:55,0,0.025286188,87.64648,137912048.3,10
2,1, 2022/03/14 03:17:56,0,0.115233355,317.5268267,15345000,10
2,2, 2022/03/14 03:17:56,0,0.070350146,146.8877547,5115000,10
0,1, 2022/03/14 03:17:56,151857.6719,0.058608065,189.64608,131666793.8,111
0,2, 2022/03/14 03:17:56,91745.83594,0.058608055,87.64648,137912048.3,162
2,1, 2022/03/14 03:17:57,106628.9688,0.058608055,243.7480533,15345000,150
2,2, 2022/03/14 03:17:57,97529.22656,0.058608055,115.6644587,5115000,74
0,1, 2022/03/14 03:17:57,151843.125,0.22699934,189.64608,131666793.8,103
0,2, 2022/03/14 03:17:57,105184.8125,0.115373545,87.64648,137912048.3,170
2,1, 2022/03/14 03:17:58,117345.6563,0.180985756,243.7480533,15345000,121
2,2, 2022/03/14 03:17:58,0,0.125064116,115.6644587,5115000,10
0,1, 2022/03/14 03:17:58,0,0,189.64608,131666793.8,10
0,2, 2022/03/14 03:17:58,0,0,87.64648,137912048.3,10
2,1, 2022/03/14 03:17:59,0,0,243.7480533,15345000,10
2,2, 2022/03/14 03:17:59,0,0,115.6644587,5115000,10
0,1, 2022/03/14 03:17:59,0,0,189.64608,131666793.8,10
0,2, 2022/03/14 03:17:59,0,0,87.64648,137912048.3,10
2,1, 2022/03/14 03:18:00,0,0,243.7480533,15345000,10
2,2, 2022/03/14 03:18:00,0,0,115.6644587,5115000,10
0,1, 2022/03/14 03:18:00,0,0,356.5969067,109719101,10
0,2, 2022/03/14 03:18:00,0,0,169.5579307,131583953.9,10
2,1, 2022/03/14 03:18:01,0,0,243.7480533,15345000,10
2,2, 2022/03/14 03:18:01,0,0,115.6644587,5115000,10
0,1, 2022/03/14 03:18:01,0,0,356.5969067,109719101,10
0,2, 2022/03/14 03:18:01,0,0,169.5579307,131583953.9,10
2,1, 2022/03/14 03:18:02,0,0,243.7480533,15345000,10
2,2, 2022/03/14 03:18:02,0,0,115.6644587,5115000,10
0,1, 2022/03/14 03:18:02,0,0,356.5969067,109719101,10
0,2, 2022/03/14 03:18:02,0,0,169.5579307,131583953.9,10
2,1, 2022/03/14 03:18:03,0,0,243.7480533,15345000,10
2,2, 2022/03/14 03:18:03,0,0,115.6644587,5115000,10
0,1, 2022/03/14 03:18:03,0,0,356.5969067,109719101,10
0,2, 2022/03/14 03:18:03,0,0,169.5579307,131583953.9,10
2,1, 2022/03/14 03:18:04,88517.78906,0.058608055,150.3935253,15345000,111
2,2, 2022/03/14 03:18:04,66331.38281,0.058608055,71.562608,5115000,105
0,1, 2022/03/14 03:18:04,244119.4688,0.058608055,356.5969067,109719101,89
0,2, 2022/03/14 03:18:04,186308.5,0.058608055,169.5579307,131583953.9,184
2,1, 2022/03/14 03:18:05,90859.0625,0.269596996,150.3935253,15345000,126
2,2, 2022/03/14 03:18:05,0,0.036537905,71.562608,5115000,10
0,1, 2022/03/14 03:18:05,224547.5,0.291651402,356.5969067,127909591.7,269
0,2, 2022/03/14 03:18:05,0,0.113835659,169.5579307,138975967.4,4
2,1, 2022/03/14 03:18:06,91833.38281,0.265363922,150.3935253,15345000,146
2,2, 2022/03/14 03:18:06,63938.71875,0.058608055,71.562608,5115000,107
0,1, 2022/03/14 03:18:06,152192.1875,0.306539097,285.8222507,127909591.7,92
0,2, 2022/03/14 03:18:06,101907.4922,0.058608055,110.7890773,138975967.4,181
2,1, 2022/03/14 03:18:07,90859.0625,0.424264717,150.3935253,15345000,175
2,2, 2022/03/14 03:18:07,78294.6875,0.087545996,71.562608,5115000,98
0,1, 2022/03/14 03:18:07,0,0,285.8222507,127909591.7,10
0,2, 2022/03/14 03:18:07,0,0,110.7890773,138975967.4,10
2,1, 2022/03/14 03:18:08,0,0,150.3935253,15345000,10
2,2, 2022/03/14 03:18:08,0,0,71.562608,5115000,10
0,1, 2022/03/14 03:18:08,0,0,285.8222507,127909591.7,10
0,2, 2022/03/14 03:18:08,0,0,110.7890773,138975967.4,10
2,1, 2022/03/14 03:18:09,0,0,150.3935253,15345000,10
2,2, 2022/03/14 03:18:09,0,0,71.562608,5115000,10
0,1, 2022/03/14 03:18:09,0,0,285.8222507,127909591.7,10
0,2, 2022/03/14 03:18:09,0,0,110.7890773,138975967.4,10
2,1, 2022/03/14 03:18:10,0,0,395.5813547,15345000,10
2,2, 2022/03/14 03:18:10,0,0,149.825696,5115000,10
0,1, 2022/03/14 03:18:10,0,0,285.8222507,146280349.7,10
0,2, 2022/03/14 03:18:10,0,0,110.7890773,144273178.1,10
2,1, 2022/03/14 03:18:11,0,0,395.5813547,15345000,10
2,2, 2022/03/14 03:18:11,0,0,149.825696,5115000,10
0,1, 2022/03/14 03:18:11,0,0,285.8222507,146280349.7,10
0,2, 2022/03/14 03:18:11,0,0,110.7890773,144273178.1,10
2,1, 2022/03/14 03:18:12,0,0,395.5813547,15345000,10
2,2, 2022/03/14 03:18:12,0,0,149.825696,5115000,10
0,1, 2022/03/14 03:18:12,0,0,158.0828693,146280349.7,10
0,2, 2022/03/14 03:18:12,0,0,59.647232,144273178.1,10
2,1, 2022/03/14 03:18:13,295702.375,0.058608055,395.5813547,15345000,115
2,2, 2022/03/14 03:18:13,161301.0156,0.058608055,149.825696,5115000,69
0,1, 2022/03/14 03:18:13,112622.7969,0.058608055,158.0828693,146280349.7,92
0,2, 2022/03/14 03:18:13,47207.33203,0.058608055,59.647232,144273178.1,181
2,1, 2022/03/14 03:18:14,282698.5,0.347501984,395.5813547,15345000,87
2,2, 2022/03/14 03:18:14,123782.3828,0.155916538,149.825696,5115000,57
0,1, 2022/03/14 03:18:14,112622.7891,0.291637936,158.0828693,146280349.7,270
0,2, 2022/03/14 03:18:14,0,0.091483612,59.647232,144273178.1,3
2,1, 2022/03/14 03:18:15,285180.3438,0.29162878,395.5813547,15345000,73
2,2, 2022/03/14 03:18:15,161301.0156,0.106199722,149.825696,5115000,46
0,1, 2022/03/14 03:18:15,112622.7969,0.495069313,158.0828693,143529998.8,86
0,2, 2022/03/14 03:18:15,47207.33203,0.058608065,59.647232,143676773.1,187
2,1, 2022/03/14 03:18:16,252857.8906,0.23443222,359.7608533,15345000,70
2,2, 2022/03/14 03:18:16,144420.9688,0.117194595,135.0641707,5115000,45
0,1, 2022/03/14 03:18:16,112622.7969,0.234202003,158.0828693,143529998.8,270
0,2, 2022/03/14 03:18:16,0,0.023562322,59.647232,143676773.1,3
2,1, 2022/03/14 03:18:17,243730,0.23443222,359.7608533,15345000,68
2,2, 2022/03/14 03:18:17,0,0.115841818,135.0641707,5115000,10
0,1, 2022/03/14 03:18:17,112622.7969,0.339250679,158.0828693,143529998.8,86
0,2, 2022/03/14 03:18:17,41806.94141,0.058608055,59.647232,143676773.1,187
2,1, 2022/03/14 03:18:18,241438.3594,0.23443222,359.7608533,15345000,64
2,2, 2022/03/14 03:18:18,145816.8906,0.058608065,135.0641707,5115000,45
0,1, 2022/03/14 03:18:18,112622.7891,0.17516592,158.0828693,143529998.8,271
0,2, 2022/03/14 03:18:18,0,0.090329151,59.647232,143676773.1,2
2,1, 2022/03/14 03:18:19,252857.8906,0.23443222,359.7608533,15345000,61
2,2, 2022/03/14 03:18:19,148628.1406,0.116871805,135.0641707,5115000,45
0,1, 2022/03/14 03:18:19,0,0.172824306,637.0915413,143529998.8,2
0,2, 2022/03/14 03:18:19,248766.75,0.058608055,238.8069547,143676773.1,271
2,1, 2022/03/14 03:18:20,249712.1719,0.175824184,359.7608533,15345000,58
2,2, 2022/03/14 03:18:20,142307.6719,0.101647005,135.0641707,5115000,40
0,1, 2022/03/14 03:18:20,485367.875,0.058608065,637.0915413,81934585.57,84
0,2, 2022/03/14 03:18:20,194429.0156,0.072143302,238.8069547,129227981.6,189
2,1, 2022/03/14 03:18:21,252857.8906,0.175824184,359.7608533,15345000,56
2,2, 2022/03/14 03:18:21,137732.125,0.116253853,135.0641707,5115000,37
0,1, 2022/03/14 03:18:21,451355.1563,0.260051346,637.0915413,81934585.57,265
0,2, 2022/03/14 03:18:21,0,0.077918673,238.8069547,129227981.6,8
2,1, 2022/03/14 03:18:22,245102.6719,0.175824184,359.7608533,15345000,52
2,2, 2022/03/14 03:18:22,145816.8906,0.114461231,135.0641707,5115000,33
0,1, 2022/03/14 03:18:22,0,0.109388695,637.0915413,81934585.57,3
0,2, 2022/03/14 03:18:22,235095.0469,0.058608065,238.8069547,129227981.6,270
2,1, 2022/03/14 03:18:23,469444.9375,0.175824165,697.576576,15345000,45
2,2, 2022/03/14 03:18:23,283163.8438,0.080500221,261.4369707,5115000,26
0,1, 2022/03/14 03:18:23,485367.875,0.058608065,637.0915413,81934585.57,263
0,2, 2022/03/14 03:18:23,0,0.045512824,238.8069547,129227981.6,10
2,1, 2022/03/14 03:18:24,469444.9375,0.117216129,697.576576,15345000,41
2,2, 2022/03/14 03:18:24,292897.3438,0.058608065,261.4369707,5115000,23
0,1, 2022/03/14 03:18:24,0,0.218305206,637.0915413,81934585.57,4
0,2, 2022/03/14 03:18:24,248766.75,0.058608065,238.8069547,129227981.6,269
2,1, 2022/03/14 03:18:25,469444.9375,0.117216129,697.576576,15345000,37
2,2, 2022/03/14 03:18:25,292897.3438,0.058608065,261.4369707,5115000,20
0,1, 2022/03/14 03:18:25,407986.125,0.058608055,725.2649813,65375511.17,67
0,2, 2022/03/14 03:18:25,293354.4375,0.158247995,271.811264,122235603.3,206
2,1, 2022/03/14 03:18:26,439470.6875,0.117216129,697.576576,15345000,34
2,2, 2022/03/14 03:18:26,304965.3438,0.058608065,261.4369707,5115000,19
0,1, 2022/03/14 03:18:26,407986.125,0.23443222,725.2649813,65375511.17,67
0,2, 2022/03/14 03:18:26,322976.0938,0.087543554,271.811264,122235603.3,206
2,1, 2022/03/14 03:18:27,456331.1875,0.117216129,697.576576,15345000,33
2,2, 2022/03/14 03:18:27,304965.3438,0.058608065,261.4369707,5115000,18
0,1, 2022/03/14 03:18:27,369584.25,0.23443222,725.2649813,65375511.17,160
0,2, 2022/03/14 03:18:27,0,0.061025119,271.811264,122235603.3,10
2,1, 2022/03/14 03:18:28,439470.6875,0.117216129,697.576576,15345000,32
2,2, 2022/03/14 03:18:28,300439.8438,0.058608065,261.4369707,5115000,17
0,1, 2022/03/14 03:18:28,0,0.218719254,725.2649813,65375511.17,6
0,2, 2022/03/14 03:18:28,260352.9375,0.058608065,271.811264,122235603.3,267
2,1, 2022/03/14 03:18:29,251069.4219,0.11721611,731.358208,15345000,34
2,2, 2022/03/14 03:18:29,122386.3359,0.058608055,274.0742613,5115000,18
0,1, 2022/03/14 03:18:29,407986.125,0.058608065,725.2649813,65375511.17,152
0,2, 2022/03/14 03:18:29,0,0.091188583,271.811264,122235603.3,10
2,1, 2022/03/14 03:18:30,204902.3906,0.11721611,731.358208,15345000,37
2,2, 2022/03/14 03:18:30,172556.5938,0.058608055,274.0742613,5115000,19
0,1, 2022/03/14 03:18:30,407986.125,0.406636505,725.2649813,140428482.1,109
0,2, 2022/03/14 03:18:30,281227.3125,0.058608065,271.811264,135947555.5,164
2,1, 2022/03/14 03:18:31,204902.3906,0.11721611,731.358208,15345000,41
2,2, 2022/03/14 03:18:31,172556.5938,0.058608055,274.0742613,5115000,20
0,1, 2022/03/14 03:18:31,412373.3438,0.241241074,725.2649813,140428482.1,264
0,2, 2022/03/14 03:18:31,0,0.014306146,271.811264,135947555.5,9
2,1, 2022/03/14 03:18:32,286977.0938,0.11721611,731.358208,15345000,44
2,2, 2022/03/14 03:18:32,122386.3359,0.058608055,274.0742613,5115000,22
0,1, 2022/03/14 03:18:32,0,0.204639435,733.99296,140428482.1,6
0,2, 2022/03/14 03:18:32,263698.9688,0.058608065,275.11168,135947555.5,267
2,1, 2022/03/14 03:18:33,286977.0938,0.11721611,731.358208,15345000,45
2,2, 2022/03/14 03:18:33,172556.5938,0.058608055,274.0742613,5115000,23
0,1, 2022/03/14 03:18:33,451762.375,0.058608055,733.99296,140428482.1,264
0,2, 2022/03/14 03:18:33,0,0.045990987,275.11168,135947555.5,9
2,1, 2022/03/14 03:18:34,204902.3906,0.11721611,731.358208,15345000,49
2,2, 2022/03/14 03:18:34,172556.5938,0.058608055,274.0742613,5115000,24
0,1, 2022/03/14 03:18:34,0,0.216716938,733.99296,140428482.1,6
0,2, 2022/03/14 03:18:34,287466.4063,0.058608065,275.11168,135947555.5,267
2,1, 2022/03/14 03:18:35,260158.2188,0.175824165,731.358208,15345000,51
2,2, 2022/03/14 03:18:35,175273.0625,0.058608055,275.159424,5115000,25
0,1, 2022/03/14 03:18:35,465406.625,0.058608065,733.99296,213131805.4,267
0,2, 2022/03/14 03:18:35,0,0.086030054,275.11168,138419036.9,6
2,1, 2022/03/14 03:18:36,282944.125,0.175824165,734.3340373,15345000,53
2,2, 2022/03/14 03:18:36,199866.6719,0.058608055,275.159424,5115000,26
0,1, 2022/03/14 03:18:36,465406.625,0.43387207,733.99296,213131805.4,133
0,2, 2022/03/14 03:18:36,278553.625,0.058608055,275.11168,138419036.9,140
2,1, 2022/03/14 03:18:37,147088.5313,0.175824165,734.3340373,15345000,61
2,2, 2022/03/14 03:18:37,175273.0625,0.058608055,275.159424,5115000,27
0,1, 2022/03/14 03:18:37,0,0,733.99296,213131805.4,10
0,2, 2022/03/14 03:18:37,0,0,275.11168,138419036.9,10
2,1, 2022/03/14 03:18:38,0,0,734.3340373,15345000,10
2,2, 2022/03/14 03:18:38,0,0,275.159424,5115000,10
0,1, 2022/03/14 03:18:38,0,0,661.919232,213131805.4,10
0,2, 2022/03/14 03:18:38,0,0,248.032768,138419036.9,10
2,1, 2022/03/14 03:18:39,0,0,734.3340373,15345000,10
2,2, 2022/03/14 03:18:39,0,0,275.159424,5115000,10
0,1, 2022/03/14 03:18:39,0,0,661.919232,213131805.4,10
0,2, 2022/03/14 03:18:39,0,0,248.032768,138419036.9,10
2,1, 2022/03/14 03:18:40,0,0,734.3340373,15345000,10
2,2, 2022/03/14 03:18:40,0,0,275.159424,5115000,10
0,1, 2022/03/14 03:18:40,0,0,661.919232,240900955.2,10
0,2, 2022/03/14 03:18:40,0,0,248.032768,130490005.5,10
2,1, 2022/03/14 03:18:41,0,0,734.3340373,15345000,10
2,2, 2022/03/14 03:18:41,0,0,275.159424,5115000,10
0,1, 2022/03/14 03:18:41,0,0,661.919232,240900955.2,10
0,2, 2022/03/14 03:18:41,0,0,248.032768,130490005.5,10
2,1, 2022/03/14 03:18:42,0,0,301.900928,15345000,10
2,2, 2022/03/14 03:18:42,0,0,113.2247467,5115000,10
0,1, 2022/03/14 03:18:42,0,0,661.919232,240900955.2,10
0,2, 2022/03/14 03:18:43,0,0,248.032768,130490005.5,10
2,1, 2022/03/14 03:18:43,137557.625,0.058608055,301.900928,15345000,73
2,2, 2022/03/14 03:18:43,67028.07813,0.058608055,113.2247467,5115000,32
0,1, 2022/03/14 03:18:43,384212.7813,0.058608055,661.919232,240900955.2,145
0,2, 2022/03/14 03:18:44,247506.4219,0.058608055,248.032768,130490005.5,128
2,1, 2022/03/14 03:18:44,100728.2422,0.23443222,301.900928,15345000,93
2,2, 2022/03/14 03:18:44,64713.15625,0.11721611,113.2247467,5115000,40
0,1, 2022/03/14 03:18:44,0,0.24595295,213.236096,240900955.2,10
0,2, 2022/03/14 03:18:45,0,0.212455387,94.88808533,130490005.5,10
2,1, 2022/03/14 03:18:45,156402.7188,0.117138233,301.900928,15345000,115
2,2, 2022/03/14 03:18:45,85384.60938,0.087906704,113.2247467,5115000,51
0,1, 2022/03/14 03:18:45,79560.89063,0.058608065,213.236096,223398391.7,132
0,2, 2022/03/14 03:18:46,66651.96094,0.058608055,94.88808533,147512542.7,141
2,1, 2022/03/14 03:18:46,48159.71094,0.179349918,301.900928,15345000,188
2,2, 2022/03/14 03:18:46,67028.07813,0.08993186,113.2247467,5115000,71
0,1, 2022/03/14 03:18:46,64344.25391,0.212004147,213.236096,223398391.7,268
0,2, 2022/03/14 03:18:47,0,0.086994219,94.88808533,147512542.7,5
2,1, 2022/03/14 03:18:47,0,0.080294838,301.900928,15345000,10
2,2, 2022/03/14 03:18:47,23149.23047,0.108189869,113.2247467,5115000,145
0,1, 2022/03/14 03:18:47,79560.88281,0.107709999,213.236096,223398391.7,148
0,2, 2022/03/14 03:18:48,66651.95313,0.058608065,94.88808533,147512542.7,125
2,1, 2022/03/14 03:18:48,342805.8438,0.058608055,494.003712,15345000,169
2,2, 2022/03/14 03:18:48,273061.9063,0.193773422,232.1119147,5115000,78
0,1, 2022/03/14 03:18:48,72463.23438,0.050443468,213.236096,223398391.7,270
0,2, 2022/03/14 03:18:49,0,0.04988862,94.88808533,147512542.7,3
2,1, 2022/03/14 03:18:49,0,0.118975115,494.003712,15345000,10
2,2, 2022/03/14 03:18:49,273061.9063,0.180922565,232.1119147,5115000,52
0,1, 2022/03/14 03:18:49,0,0.225203915,213.236096,223398391.7,4
0,2, 2022/03/14 03:18:50,61737.90625,0.058608065,94.88808533,147512542.7,269
2,1, 2022/03/14 03:18:50,342805.8438,0.058608065,494.003712,15345000,124
2,2, 2022/03/14 03:18:50,253032.5938,0.109463816,232.1119147,5115000,41
0,1, 2022/03/14 03:18:50,73536.28906,0.058608065,213.236096,186659042.4,155
0,2, 2022/03/14 03:18:51,71790.96094,0.171345387,94.88808533,151221420.3,118
2,1, 2022/03/14 03:18:51,342805.8438,0.262707748,494.003712,15345000,96
2,2, 2022/03/14 03:18:51,265742.375,0.116872702,232.1119147,5115000,32
0,1, 2022/03/14 03:18:51,0,0.191699486,602.334336,186659042.4,4
0,2, 2022/03/14 03:18:52,360323.125,0.108800735,285.9889707,151221420.3,269
2,1, 2022/03/14 03:18:52,342805.8438,0.28343153,494.003712,15345000,78
2,2, 2022/03/14 03:18:52,253032.5938,0.115384579,232.1119147,5115000,27
0,1, 2022/03/14 03:18:52,391141.8125,0.058608065,602.334336,186659042.4,170
0,2, 2022/03/14 03:18:53,360323.125,0.073083205,285.9889707,151221420.3,103
2,1, 2022/03/14 03:18:53,350716.75,0.234374104,494.003712,15345000,66
2,2, 2022/03/14 03:18:53,273061.9375,0.058608065,232.1119147,5115000,23
0,1, 2022/03/14 03:18:53,359857.7188,0.31271986,602.334336,186659042.4,271
0,2, 2022/03/14 03:18:54,0,0.057001886,285.9889707,151221420.3,2
2,1, 2022/03/14 03:18:54,344371.5625,0.233029995,494.003712,15345000,56
2,2, 2022/03/14 03:18:54,273061.9375,0.058608065,232.1119147,5115000,22
0,1, 2022/03/14 03:18:54,0,0.153314009,602.334336,186659042.4,4
0,2, 2022/03/14 03:18:55,286047.9375,0.058608065,285.9889707,151221420.3,269
2,1, 2022/03/14 03:18:55,415871.875,0.175824184,630.4110933,15345000,47
2,2, 2022/03/14 03:18:55,308617.625,0.058608055,299.71136,5115000,20
0,1, 2022/03/14 03:18:55,391141.8125,0.058608065,602.334336,112924781.8,145
0,2, 2022/03/14 03:18:56,298427.0938,0.231616974,285.9889707,120472961.4,128
2,1, 2022/03/14 03:18:56,436746.25,0.117216129,630.4110933,15345000,42
2,2, 2022/03/14 03:18:56,295734.3438,0.058608055,299.71136,5115000,18
0,1, 2022/03/14 03:18:56,365209.625,0.248357391,602.334336,112924781.8,268
0,2, 2022/03/14 03:18:57,0,0.148818359,285.9889707,120472961.4,5
2,1, 2022/03/14 03:18:57,436746.25,0.117216129,630.4110933,15345000,39
2,2, 2022/03/14 03:18:57,274417.2813,0.058608055,299.71136,5115000,18
0,1, 2022/03/14 03:18:57,0,0.216066856,641.24416,112924781.8,5
0,2, 2022/03/14 03:18:58,323350.25,0.058608055,305.0097707,120472961.4,268
2,1, 2022/03/14 03:18:58,436746.2188,0.117216129,630.4110933,15345000,37
2,2, 2022/03/14 03:18:58,295734.3438,0.058608055,299.71136,5115000,17
0,1, 2022/03/14 03:18:58,404307.3438,0.058608055,641.24416,112924781.8,137
0,2, 2022/03/14 03:18:59,340035.5,0.158248062,305.0097707,120472961.4,136
2,1, 2022/03/14 03:18:59,428304.4063,0.117216129,630.4110933,15345000,35
2,2, 2022/03/14 03:18:59,308617.625,0.058608055,299.71136,5115000,16
0,1, 2022/03/14 03:18:59,408303.8125,0.258154964,641.24416,112924781.8,134
0,2, 2022/03/14 03:19:00,340943.0938,0.169982414,305.0097707,120472961.4,139
2,1, 2022/03/14 03:19:00,416702.7813,0.117216129,630.4110933,15345000,33
2,2, 2022/03/14 03:19:00,308617.625,0.058608055,299.71136,5115000,15
0,1, 2022/03/14 03:19:00,0,0.141104565,641.24416,71144149.78,10
0,2, 2022/03/14 03:19:01,0,0.085726852,305.0097707,112918746.9,10
2,1, 2022/03/14 03:19:01,290622.3438,0.11721611,643.6495787,15345000,34
2,2, 2022/03/14 03:19:01,199886.0625,0.058608055,306.292736,5115000,15
0,1, 2022/03/14 03:19:01,404307.3438,0.058608065,641.24416,71144149.78,105
0,2, 2022/03/14 03:19:02,323350.25,0.058608065,305.0097707,112918746.9,168
2,1, 2022/03/14 03:19:02,263939.1875,0.11721611,643.6495787,15345000,35
2,2, 2022/03/14 03:19:02,199886.0469,0.058608055,306.292736,5115000,16
0,1, 2022/03/14 03:19:02,0,0,641.24416,71144149.78,10
0,2, 2022/03/14 03:19:03,0,0,305.0097707,112918746.9,10
2,1, 2022/03/14 03:19:03,0,0,643.6495787,15345000,10
2,2, 2022/03/14 03:19:03,0,0,306.292736,5115000,10
0,1, 2022/03/14 03:19:03,0,0,539.6041387,71144149.78,10
0,2, 2022/03/14 03:19:04,0,0,256.9150507,112918746.9,10
2,1, 2022/03/14 03:19:04,0,0,643.6495787,15345000,10
2,2, 2022/03/14 03:19:04,0,0,306.292736,5115000,10
0,1, 2022/03/14 03:19:04,0,0,539.6041387,71144149.78,10
0,2, 2022/03/14 03:19:05,0,0,256.9150507,112918746.9,10
2,1, 2022/03/14 03:19:05,0,0,643.6495787,15345000,10
2,2, 2022/03/14 03:19:05,0,0,306.292736,5115000,10
0,1, 2022/03/14 03:19:05,0,0,539.6041387,142874343.9,10
0,2, 2022/03/14 03:19:06,0,0,256.9150507,147813354.5,10
2,1, 2022/03/14 03:19:06,0,0,643.6495787,15345000,10
2,2, 2022/03/14 03:19:06,0,0,306.292736,5115000,10
0,1, 2022/03/14 03:19:06,0,0,539.6041387,142874343.9,10
0,2, 2022/03/14 03:19:07,0,0,256.9150507,147813354.5,10
2,1, 2022/03/14 03:19:07,0,0,223.86368,15345000,10
2,2, 2022/03/14 03:19:07,0,0,106.60656,5115000,10
0,1, 2022/03/14 03:19:07,0,0,539.6041387,142874343.9,10
0,2, 2022/03/14 03:19:08,0,0,256.9150507,147813354.5,10
2,1, 2022/03/14 03:19:08,73161.32031,0.058608055,223.86368,15345000,39
2,2, 2022/03/14 03:19:08,21599.86914,0.058608055,106.60656,5115000,19
0,1, 2022/03/14 03:19:08,319033.2813,0.058608055,539.6041387,142874343.9,133
0,2, 2022/03/14 03:19:09,255914.3438,0.058608055,256.9150507,147813354.5,140
2,1, 2022/03/14 03:19:09,63802.44141,0.11721611,223.86368,15345000,46
2,2, 2022/03/14 03:19:09,60359.42188,0.058608055,106.60656,5115000,23
0,1, 2022/03/14 03:19:09,319033.2813,0.277104855,539.6041387,142874343.9,267
0,2, 2022/03/14 03:19:10,0,0.028955698,256.9150507,147813354.5,6
2,1, 2022/03/14 03:19:10,80440.44531,0.11721611,223.86368,15345000,56
2,2, 2022/03/14 03:19:10,52607.51172,0.058608055,106.60656,5115000,29
0,1, 2022/03/14 03:19:10,112137.0234,0.315808716,224.0388267,189246398.9,148
0,2, 2022/03/14 03:19:11,83496.26563,0.058608065,104.1686293,153649383.5,125
2,1, 2022/03/14 03:19:11,51304.54297,0.175824165,223.86368,15345000,74
